run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,1,1,projected_gradient,diagnostic,true,3.9173275471443008,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,2,1,projected_gradient,diagnostic,true,3.915569306269352,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,3,1,projected_gradient,diagnostic,true,3.9138110176594223,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,4,1,projected_gradient,diagnostic,true,3.9120526779984615,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,5,1,projected_gradient,diagnostic,true,3.9102943528591925,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,6,1,projected_gradient,diagnostic,true,3.90853604728704,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,7,1,projected_gradient,diagnostic,true,3.906777726604067,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,8,1,projected_gradient,diagnostic,true,3.905019399503696,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,9,1,projected_gradient,diagnostic,true,3.9032610634369775,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,10,1,projected_gradient,diagnostic,true,3.9015027294336626,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,11,1,projected_gradient,diagnostic,true,3.8997443513045473,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,12,1,projected_gradient,diagnostic,true,3.8979859713854,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,13,1,projected_gradient,diagnostic,true,3.8962275769656003,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,14,1,projected_gradient,diagnostic,true,3.8944691749570843,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,15,1,projected_gradient,diagnostic,true,3.892710753466685,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,16,1,projected_gradient,diagnostic,true,3.8909523270141464,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,17,1,projected_gradient,diagnostic,true,3.8891938914789104,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,18,1,projected_gradient,diagnostic,true,3.887435445244537,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,19,1,projected_gradient,diagnostic,true,3.8856769869598056,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,20,1,projected_gradient,diagnostic,true,3.8839185090026884,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,21,1,projected_gradient,diagnostic,true,3.882160045839269,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,22,1,projected_gradient,diagnostic,true,3.880401586379686,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,23,1,projected_gradient,diagnostic,true,3.878643115418085,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,24,1,projected_gradient,diagnostic,true,3.8771527752384154,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,1,projected_gradient,diagnostic,false,3.941914073835255,,1.0
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,2,projected_gradient,diagnostic,false,3.90953489726654,,0.5
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,3,projected_gradient,diagnostic,false,3.8933440420517282,,0.25
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,4,projected_gradient,diagnostic,false,3.8852484493960193,,0.125
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,5,projected_gradient,diagnostic,false,3.881200621856198,,0.0625
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,6,projected_gradient,diagnostic,false,3.879176701114342,,0.03125
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,7,projected_gradient,diagnostic,false,3.878164738381945,,0.015625
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,8,projected_gradient,diagnostic,false,3.877658756939639,,0.0078125
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,9,projected_gradient,diagnostic,false,3.8774057661196593,,0.00390625
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,10,projected_gradient,diagnostic,false,3.8772792706850248,,0.001953125
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,11,projected_gradient,diagnostic,false,3.8772160229615222,,0.0009765625
r3-v2-20260917T090744-b1a0724b/single-impossible-heat,25,12,projected_gradient,diagnostic,false,3.8771843990982378,,0.00048828125
