id,t,pv_fraction,activation_signed
train_000801,1,0.0,-0.02232737661635926
train_000801,2,0.0,0.3582561731705724
train_000801,3,0.0,0.3092885815024972
train_000801,4,0.0,0.28453054634663766
train_000801,5,0.0,-0.740811765380933
train_000801,6,0.0,-0.8500171453698515
train_000801,7,0.0437293455628453,-0.7309242136658489
train_000801,8,0.17308046001655317,-0.7716697571879721
train_000801,9,0.3437738565959255,-0.5588020117583284
train_000801,10,0.6003169541879373,-0.8968278500451439
train_000801,11,0.7924973052833366,-0.5327207583710813
train_000801,12,0.9075382187489156,0.20327667212222156
train_000801,13,0.9461470727496573,0.36558732032566615
train_000801,14,0.8759083710266046,-0.26698854064746635
train_000801,15,0.7308285814275193,0.47931606354627776
train_000801,16,0.5411240609032864,0.08737774100451032
train_000801,17,0.30568298837843594,0.8631987280633743
train_000801,18,0.10583404131417408,0.6487767811467817
train_000801,19,0.0,0.6184315140005389
train_000801,20,0.0,0.046375309503850645
train_000801,21,0.0,0.8361386282685362
train_000801,22,0.0,0.8585122034645785
train_000801,23,0.0,0.5274302553881576
train_000801,24,0.0,-0.13347006215864032
train_000802,1,0.0,-0.5251685458720792
train_000802,2,0.0,0.20022051180021447
train_000802,3,0.0,0.35366392889731896
train_000802,4,0.0,-0.1518984563390309
train_000802,5,0.0,-0.7403770690038027
train_000802,6,0.0,0.08915355086149
train_000802,7,0.0454319926193135,0.4672123912042496
train_000802,8,0.17498848623923002,0.4968323544902693
train_000802,9,0.34682014536422767,0.548141468468609
train_000802,10,0.545878918417812,0.6103763177985517
train_000802,11,0.6947440256585927,-0.06978652031070841
train_000802,12,0.8148903245716529,-0.4779901771942131
train_000802,13,0.8125802534600542,-0.30076374351362795
train_000802,14,0.786862898738194,-0.516027584897984
train_000802,15,0.694229523689891,-0.7099358131421198
train_000802,16,0.5050270881015516,-0.15597104179936574
train_000802,17,0.3011348192229945,0.3969387752609991
train_000802,18,0.10624010384403688,-0.008873396580791362
train_000802,19,0.0,0.5860962052076613
train_000802,20,0.0,0.07214099350101455
train_000802,21,0.0,0.34465372766922725
train_000802,22,0.0,-0.3148917828575279
train_000802,23,0.0,0.05947280920006584
train_000802,24,0.0,0.10748378641149492
train_000803,1,0.0,0.42496386974514305
train_000803,2,0.0,0.3796299450689654
train_000803,3,0.0,0.8168756074180773
train_000803,4,0.0,0.19687797897403408
train_000803,5,0.0,0.19650046564187876
train_000803,6,0.0,0.2174352620086511
train_000803,7,0.044130870007938076,0.48019124242323297
train_000803,8,0.17197100833882528,-0.011877446403034057
train_000803,9,0.34183738662184493,-0.44782501210729087
train_000803,10,0.5631150400578127,-0.8748011646356475
train_000803,11,0.7700051943300076,-0.8407627544940991
train_000803,12,0.8817317390757461,-0.8769798565979926
train_000803,13,0.917337843675852,-0.2883653624613073
train_000803,14,0.8469710600215393,0.07110288288392651
train_000803,15,0.7063445862943822,0.4866024838879105
train_000803,16,0.5171142341936172,0.09080968701918198
train_000803,17,0.2907331168281502,0.4904824260146893
train_000803,18,0.10100956266709021,-0.36186651205826864
train_000803,19,0.0,-0.0422203914155499
train_000803,20,0.0,-0.2194998595552838
train_000803,21,0.0,0.1380697402392972
train_000803,22,0.0,-0.14817198603148266
train_000803,23,0.0,-0.03957381081484536
train_000803,24,0.0,0.3022996476672405
train_000804,1,0.0,0.7330607754370617
train_000804,2,0.0,0.7286350172789051
train_000804,3,0.0,-0.5095735840504197
train_000804,4,0.0,-0.12179567038560353
train_000804,5,0.0,-0.23914327549427405
train_000804,6,0.0,0.36697175982466157
train_000804,7,0.0439218080329563,0.6103890274367418
train_000804,8,0.1860432039925709,0.7511744106455179
train_000804,9,0.36775976794184845,0.8421080654066708
train_000804,10,0.563411278125142,0.9156357972233169
train_000804,11,0.7245196721903554,0.5841136285719266
train_000804,12,0.7985207643760835,0.13399944388036564
train_000804,13,0.7956437200801517,-0.1246899788807028
train_000804,14,0.7286940931540874,0.39491782587902874
train_000804,15,0.6446016747580148,0.16770273827375565
train_000804,16,0.5007862987847195,-0.10984006541681836
train_000804,17,0.29635457971567314,0.04444707160140604
train_000804,18,0.10308769565111979,0.28925137947034085
train_000804,19,0.0,-0.5571830196061897
train_000804,20,0.0,-0.3345082082755851
train_000804,21,0.0,-0.30036298009256984
train_000804,22,0.0,0.7893636778904229
train_000804,23,0.0,0.8576251389550578
train_000804,24,0.0,0.15250896562197291
train_000805,1,0.0,0.2290750373933142
train_000805,2,0.0,0.31303000419916227
train_000805,3,0.0,-0.21635695365690336
train_000805,4,0.0,0.8043109744328547
train_000805,5,0.0,0.7808424024811955
train_000805,6,0.0,0.5098072724015992
train_000805,7,0.03021988923940315,0.6015899365524429
train_000805,8,0.12940636967016914,0.5760665364286283
train_000805,9,0.2344227738677577,0.3589927681642533
train_000805,10,0.3521632170055411,0.7114869487339828
train_000805,11,0.39733513884512917,0.6352385732391969
train_000805,12,0.4630126088656806,0.5726377676754215
train_000805,13,0.4360331245893166,0.4152743695672488
train_000805,14,0.48831757503712586,0.21449907125223563
train_000805,15,0.4131516140466529,0.08108676682831321
train_000805,16,0.3593710511781834,-0.06822833736051717
train_000805,17,0.19809820188110303,-0.6562847636125773
train_000805,18,0.06400173502075367,-0.4253106365686945
train_000805,19,0.0,0.2744215782179276
train_000805,20,0.0,0.6783296574211963
train_000805,21,0.0,0.27396217047055366
train_000805,22,0.0,-0.4868338426263742
train_000805,23,0.0,-0.14673426649637025
train_000805,24,0.0,0.4123545617581188
train_000806,1,0.0,-0.7582320984326884
train_000806,2,0.0,-0.20428723423215117
train_000806,3,0.0,-0.6511628895173549
train_000806,4,0.0,-0.7421966819762992
train_000806,5,0.0,-0.9409414735108265
train_000806,6,0.0,-0.945088906962881
train_000806,7,0.0450006805439099,-0.872609597815335
train_000806,8,0.18646060076277313,-0.7604677409950156
train_000806,9,0.344610711457222,-0.33273347151918115
train_000806,10,0.5875934167305658,-0.5817965352374925
train_000806,11,0.7433443155970646,-0.4436310583258856
train_000806,12,0.8642006786097288,0.5234356122836494
train_000806,13,0.8988673625486118,-0.015199485265259225
train_000806,14,0.8517236190167354,0.18743338665795678
train_000806,15,0.7029727368617039,-0.3984129068907866
train_000806,16,0.5410418760427628,-0.6483054565737629
train_000806,17,0.32307281563036677,-0.965212302130622
train_000806,18,0.11267792153842235,-0.9829880714279293
train_000806,19,0.0,-0.9860147208392834
train_000806,20,0.0,-0.8126222087976724
train_000806,21,0.0,-0.7833875412324807
train_000806,22,0.0,-0.7536902315697198
train_000806,23,0.0,-0.39559204803044606
train_000806,24,0.0,0.28493552763494334
train_000807,1,0.0,-0.7686905431318325
train_000807,2,0.0,-0.9137310165746472
train_000807,3,0.0,-0.1214124249776893
train_000807,4,0.0,-0.15439751249323092
train_000807,5,0.0,-0.05666789455379486
train_000807,6,0.0,-0.27949520354149393
train_000807,7,0.0447567690723292,-0.007513273071977817
train_000807,8,0.1756330874398211,-0.7859258597567557
train_000807,9,0.35512261342072676,-0.9761428149277477
train_000807,10,0.5827215471060925,-0.8373601751727825
train_000807,11,0.7374915459141044,-0.8141504156068187
train_000807,12,0.8562854131729178,-0.0071963574148336635
train_000807,13,0.8970988247539476,-0.26221831777585114
train_000807,14,0.7948799641945775,0.2976698132824062
train_000807,15,0.6891001055808372,0.13083071414525527
train_000807,16,0.5007209235221123,0.5684880650193973
train_000807,17,0.2817121421177567,-0.668918425213398
train_000807,18,0.10061668448640658,-0.042619289034394305
train_000807,19,0.0,0.5316213238366713
train_000807,20,0.0,0.7852745544825003
train_000807,21,0.0,0.6943853610603328
train_000807,22,0.0,0.916567638996499
train_000807,23,0.0,0.8781314079814032
train_000807,24,0.0,0.7850218774144019
train_000808,1,0.0,-0.8863781029640381
train_000808,2,0.0,-0.5688184732060266
train_000808,3,0.0,-0.6210104344482815
train_000808,4,0.0,-0.9450791888005851
train_000808,5,0.0,-0.7470480979914297
train_000808,6,0.0,-0.7285352719464602
train_000808,7,0.030964536771909634,0.2560754688181482
train_000808,8,0.10432676150288829,-0.0748764853985545
train_000808,9,0.20621404945160482,0.11596136623176691
train_000808,10,0.3334414440309341,-0.34200623937806074
train_000808,11,0.378817328028827,-0.9348525793441844
train_000808,12,0.3611339678487605,-0.9501173235247493
train_000808,13,0.41975625281047496,-0.7331812139019791
train_000808,14,0.4088312531703336,-0.8859995233683629
train_000808,15,0.36940039733285024,-0.9076251430729154
train_000808,16,0.24743844444437488,-0.15040582811677178
train_000808,17,0.15114974611460613,0.06327376154148874
train_000808,18,0.05142968205018141,0.11881809883921508
train_000808,19,0.0,0.4386265475445961
train_000808,20,0.0,-0.412635472932546
train_000808,21,0.0,-0.7729732129940965
train_000808,22,0.0,-0.21955079811411965
train_000808,23,0.0,0.10640550681473271
train_000808,24,0.0,-0.16009486697050193
train_000809,1,0.0,-0.5210105709886625
train_000809,2,0.0,-0.7004528186641072
train_000809,3,0.0,0.13777209663311726
train_000809,4,0.0,-0.4622080679916093
train_000809,5,0.0,-0.47143186859949815
train_000809,6,0.0,-0.3598470216280908
train_000809,7,0.04564998251671973,0.31208286639087107
train_000809,8,0.18136857547581925,-0.06950585457723696
train_000809,9,0.3566365871839294,0.09769065029971094
train_000809,10,0.5802569806417142,0.048938721840111804
train_000809,11,0.7744550512946591,-0.5871376502530046
train_000809,12,0.8739871456250017,-0.7623737972140012
train_000809,13,0.9224451292866639,-0.7504378454589913
train_000809,14,0.8826680207968464,-0.8241642340348707
train_000809,15,0.7301967164000086,-0.703545946217007
train_000809,16,0.5473290215378732,-0.5130614697274161
train_000809,17,0.3063517046598717,-0.23666318896953864
train_000809,18,0.10435301206447294,-0.4793829837927309
train_000809,19,0.0,0.1701867591388234
train_000809,20,0.0,-0.128332317344564
train_000809,21,0.0,-0.503537434595795
train_000809,22,0.0,0.6456791667798315
train_000809,23,0.0,0.7212274534044134
train_000809,24,0.0,0.8784811030243141
train_000810,1,0.0,-0.12700731735709847
train_000810,2,0.0,0.4336330473418414
train_000810,3,0.0,0.8456155012904107
train_000810,4,0.0,0.8760668489679523
train_000810,5,0.0,0.5204572502785192
train_000810,6,0.0,0.9593297758471517
train_000810,7,0.04506174849312148,0.9660842134704711
train_000810,8,0.18171012471921358,0.9778249315529971
train_000810,9,0.36501269891552574,0.9703646486311459
train_000810,10,0.5798117707908178,0.8695875537206941
train_000810,11,0.7658635698958584,0.9487671117968169
train_000810,12,0.8564575857861364,0.9686674128555046
train_000810,13,0.8386181810714168,0.8479752139372443
train_000810,14,0.7952773945209385,0.31159562666715546
train_000810,15,0.674064073658929,-0.414254756765537
train_000810,16,0.5286535804169947,0.06915445702327186
train_000810,17,0.3040697553491184,0.4383903081652864
train_000810,18,0.09033989922992759,0.38238420167541776
train_000810,19,0.0,-0.4760209251771056
train_000810,20,0.0,-0.7821364706984347
train_000810,21,0.0,-0.9221333687315668
train_000810,22,0.0,-0.7663251588011941
train_000810,23,0.0,-0.9137300737987873
train_000810,24,0.0,-0.9337778496207354
train_000811,1,0.0,-0.014654612730136619
train_000811,2,0.0,0.47046368428285557
train_000811,3,0.0,0.8493913852417335
train_000811,4,0.0,0.4969945075427362
train_000811,5,0.0,0.26894785025303697
train_000811,6,0.0,0.47756805583471607
train_000811,7,0.0415553156554784,0.8040578605790358
train_000811,8,0.17014550955992858,-0.31034544426331023
train_000811,9,0.3474708262010393,-0.15981386145038656
train_000811,10,0.5974005571755221,-0.8265925760692904
train_000811,11,0.7976795897705721,-0.5623594525983089
train_000811,12,0.9149532091511494,-0.40172468573772735
train_000811,13,0.9537632589508711,-0.6568864307766147
train_000811,14,0.8800509656496601,0.3821979533089881
train_000811,15,0.7281365394111519,-0.519124301013814
train_000811,16,0.5373484196723063,-0.5069051102825932
train_000811,17,0.30211785640716604,-0.0363741200032903
train_000811,18,0.10013850703739086,-0.5528038421811754
train_000811,19,0.0,-0.03248599556945811
train_000811,20,0.0,-0.5459284950186573
train_000811,21,0.0,-0.7991929168670127
train_000811,22,0.0,-0.8952398497997964
train_000811,23,0.0,-0.40636994906896945
train_000811,24,0.0,-0.8993157059960788
train_000812,1,0.0,-0.5587048167642079
train_000812,2,0.0,0.23517126835295274
train_000812,3,0.0,-0.11913665528377024
train_000812,4,0.0,-0.5793276196840937
train_000812,5,0.0,-0.7848623955418779
train_000812,6,0.0,-0.39066934087209465
train_000812,7,0.042421639855033416,0.8348075002592471
train_000812,8,0.16135125802700523,0.5089143774659979
train_000812,9,0.3139613302072951,0.6158263524085364
train_000812,10,0.5134148633989578,0.9001895729775122
train_000812,11,0.6719976340303113,0.31358588963734096
train_000812,12,0.8050414232390662,0.7694086440071988
train_000812,13,0.880158932137711,0.8610751626661861
train_000812,14,0.8022524225818101,0.8591300732006859
train_000812,15,0.6558942806083494,0.6594691041468078
train_000812,16,0.49393067616158104,0.7604586774438599
train_000812,17,0.28021850355017797,0.871766544178183
train_000812,18,0.09823325291241151,0.1817922061358982
train_000812,19,0.0,-0.20714907530523882
train_000812,20,0.0,0.17308518861169814
train_000812,21,0.0,0.007913995256685609
train_000812,22,0.0,0.6505059630004713
train_000812,23,0.0,0.6822734638463461
train_000812,24,0.0,0.9616294225905216
train_000813,1,0.0,-0.5405347207122009
train_000813,2,0.0,-0.5048663949155827
train_000813,3,0.0,-0.253472154905372
train_000813,4,0.0,-0.7383370529834616
train_000813,5,0.0,-0.5736462676402365
train_000813,6,0.0,-0.7854061939938566
train_000813,7,0.03956846628025743,-0.7987777102689215
train_000813,8,0.1683100347772237,0.2877112994945858
train_000813,9,0.34475090337246894,0.8329176370338298
train_000813,10,0.4962456142765402,0.9157741932210761
train_000813,11,0.6096687293608144,0.9406177994609372
train_000813,12,0.7082896490177234,0.8792702809898245
train_000813,13,0.7562583092562579,0.6828976307579848
train_000813,14,0.6284117518068417,0.27088995724286297
train_000813,15,0.5162526329166784,0.2603293914794268
train_000813,16,0.4018525577084135,-0.24395820500814128
train_000813,17,0.24095410609813425,-0.038363803798627215
train_000813,18,0.08546542044844406,0.3688238217796564
train_000813,19,0.0,-0.49326247964283765
train_000813,20,0.0,-0.648978487828304
train_000813,21,0.0,-0.554953508722051
train_000813,22,0.0,-0.10182890326625857
train_000813,23,0.0,-0.5264670994046563
train_000813,24,0.0,-0.04800650451919805
train_000814,1,0.0,0.6288053717626587
train_000814,2,0.0,0.1416033376063148
train_000814,3,0.0,0.015185444648332418
train_000814,4,0.0,-0.28996270675978
train_000814,5,0.0,-0.17279854015897014
train_000814,6,0.0,-0.42720355565179624
train_000814,7,0.045862538843463946,-0.5094810902976725
train_000814,8,0.18443427380022048,0.00042526610786246786
train_000814,9,0.3638642101507754,0.5571716961873003
train_000814,10,0.6004790841175109,0.5831010438608033
train_000814,11,0.7795817647677271,0.4019472550557896
train_000814,12,0.8645381859911779,0.0500563142443789
train_000814,13,0.9296614650210915,0.2612543321945563
train_000814,14,0.8635900348607481,-0.4561187664796996
train_000814,15,0.7217438444884521,-0.2301342734218072
train_000814,16,0.5404070357382239,-0.06806422145449316
train_000814,17,0.32232331880462195,-0.44880005918017435
train_000814,18,0.11215342244097176,0.6060788672767152
train_000814,19,0.0,0.4591801943195409
train_000814,20,0.0,-0.37105473237665
train_000814,21,0.0,0.4723764815251945
train_000814,22,0.0,-0.10649987510199938
train_000814,23,0.0,-0.6348832070248349
train_000814,24,0.0,-0.542279958520053
train_000815,1,0.0,0.625505183696495
train_000815,2,0.0,0.4305254743101787
train_000815,3,0.0,0.5079894859833536
train_000815,4,0.0,-0.10719799232270955
train_000815,5,0.0,-0.34137070579025947
train_000815,6,0.0,-0.6529099703931951
train_000815,7,0.046513254204842265,0.13994973344342942
train_000815,8,0.18441027556649103,-0.08543147228524231
train_000815,9,0.34202813029180595,-0.16039770800435102
train_000815,10,0.5383333303121632,0.48813369653146854
train_000815,11,0.7061461853326972,0.4307342284212807
train_000815,12,0.8217075416300885,-0.662780149189402
train_000815,13,0.8996040776155817,-0.4799986376742521
train_000815,14,0.8468126181373145,-0.33019841577207293
train_000815,15,0.691187311470379,-0.24551748477526936
train_000815,16,0.5319615778426898,-0.4156424126801235
train_000815,17,0.30379549936533495,-0.5536333359162089
train_000815,18,0.1067998513215296,-0.8715584096741722
train_000815,19,0.0,-0.27486043946915467
train_000815,20,0.0,-0.16238227969336755
train_000815,21,0.0,0.39541751376815937
train_000815,22,0.0,-0.6502388722388228
train_000815,23,0.0,-0.4610215267725839
train_000815,24,0.0,-0.8217650900092708
train_000816,1,0.0,-0.45188947155922643
train_000816,2,0.0,-0.6656687859505113
train_000816,3,0.0,-0.8740644175376184
train_000816,4,0.0,-0.6377265716609637
train_000816,5,0.0,-0.16305662871963375
train_000816,6,0.0,-0.31739426075247845
train_000816,7,0.040792426980805485,-0.14275212928268438
train_000816,8,0.16032534842405735,-0.858384602244151
train_000816,9,0.3013081746927149,-0.9823225635425159
train_000816,10,0.48192848942320987,-0.9941490492718926
train_000816,11,0.6662063706216189,-0.9826926517433366
train_000816,12,0.7554867561115877,-0.9424976416867581
train_000816,13,0.7879803870730464,-0.9242031530032807
train_000816,14,0.6676735607663794,-0.778340295261117
train_000816,15,0.565507629337528,-0.5755395821526461
train_000816,16,0.4329746753903762,-0.4978015993485335
train_000816,17,0.24243315503605697,-0.7926547328469781
train_000816,18,0.07068416153615524,-0.9258228359167298
train_000816,19,0.0,-0.9558979766751229
train_000816,20,0.0,-0.27702283341113504
train_000816,21,0.0,-0.12606295286422697
train_000816,22,0.0,-0.6608357581149941
train_000816,23,0.0,-0.7572297733881725
train_000816,24,0.0,-0.6090018118101277
train_000817,1,0.0,-0.07301687567598332
train_000817,2,0.0,0.08590448696798017
train_000817,3,0.0,-0.09176361284855292
train_000817,4,0.0,0.43696535114983126
train_000817,5,0.0,0.8200673642101726
train_000817,6,0.0,0.8896136011777092
train_000817,7,0.0402075893927939,0.6927917846188736
train_000817,8,0.15266222725219736,0.392370527361695
train_000817,9,0.29767978813930274,0.8046135136744765
train_000817,10,0.4858666472001931,0.8281405190601308
train_000817,11,0.6780971619443928,0.7768367501781084
train_000817,12,0.74936639525777,0.8375298810165283
train_000817,13,0.7814394679526183,0.8072029021375242
train_000817,14,0.7595099977820359,0.36812426026274414
train_000817,15,0.5952894726988391,0.26219468735433904
train_000817,16,0.4577435344944929,-0.023159952237830416
train_000817,17,0.21892924041989642,0.06956086550493991
train_000817,18,0.06465259698182323,0.5967354917644756
train_000817,19,0.0,-0.5748472834074393
train_000817,20,0.0,-0.8778905087626262
train_000817,21,0.0,-0.7342493568056578
train_000817,22,0.0,-0.593954354373162
train_000817,23,0.0,-0.27213272728476867
train_000817,24,0.0,-0.7152996163046619
train_000818,1,0.0,-0.7896254237149569
train_000818,2,0.0,-0.24110809475163686
train_000818,3,0.0,-0.741125390832164
train_000818,4,0.0,-0.27096891957329966
train_000818,5,0.0,0.37237151042174865
train_000818,6,0.0,0.6863967766217174
train_000818,7,0.02967939089229206,0.6341970500012635
train_000818,8,0.13275619246205317,0.393021300888445
train_000818,9,0.24607831419443682,0.40210982959096436
train_000818,10,0.40896566939210705,0.30163807507263246
train_000818,11,0.513561256687972,0.5754547550501606
train_000818,12,0.5909869243976174,0.7785685840318217
train_000818,13,0.5636476624440795,0.33838450555374483
train_000818,14,0.49328202063352683,0.24070922661335953
train_000818,15,0.4041028013487787,-0.3873598344632754
train_000818,16,0.22771667444811272,0.21633950760875234
train_000818,17,0.1407244857113193,-0.012382911909922238
train_000818,18,0.055131653806705816,0.3456456009872745
