id,t,pv_fraction,activation_signed
train_000801,1,0.0,-0.5375277866678371
train_000801,2,0.0,0.09173666320486747
train_000801,3,0.0,-0.08496865425612384
train_000801,4,0.0,-0.8322878312656989
train_000801,5,0.0,-0.6644316090523195
train_000801,6,0.0,-0.4078477110689466
train_000801,7,0.06662496621796589,-0.8368260716591663
train_000801,8,0.219552945129115,-0.9130669549771522
train_000801,9,0.37337025067589846,-0.4957792839789229
train_000801,10,0.5323971931949192,-0.8120040393223817
train_000801,11,0.668144640514191,-0.9551731684895265
train_000801,12,0.794327431666183,-0.957562340823826
train_000801,13,0.8584852244205587,-0.818530465220413
train_000801,14,0.7446974495771029,-0.6580747363672501
train_000801,15,0.6288947328981125,-0.8536742799174507
train_000801,16,0.45164291116868976,-0.6862838041554675
train_000801,17,0.2907058769373277,-0.6126161190564978
train_000801,18,0.09913661590919888,-0.6198967817766616
train_000801,19,0.0,-0.7003779130027725
train_000801,20,0.0,-0.7099985485204724
train_000801,21,0.0,-0.8408961733580214
train_000801,22,0.0,0.025269498491593417
train_000801,23,0.0,-0.32732674970758646
train_000801,24,0.0,-0.20661229903566686
train_000802,1,0.0,-0.5003918763031496
train_000802,2,0.0,-0.4578106636841772
train_000802,3,0.0,0.22327833504417408
train_000802,4,0.0,-0.2251668269985669
train_000802,5,0.0,-0.6873222896924379
train_000802,6,0.0,-0.5158209795936446
train_000802,7,0.07361046018237664,0.04145749532683706
train_000802,8,0.21952123421732583,0.19007362536051048
train_000802,9,0.3976848877988217,-0.4896102864964027
train_000802,10,0.5178655861010363,0.0189934240529394
train_000802,11,0.6085155776875786,-0.6646725592997094
train_000802,12,0.6858500962720441,-0.9881156250655273
train_000802,13,0.7695052532237208,-0.9493282614600479
train_000802,14,0.7265740638433545,-0.34032188373064376
train_000802,15,0.5744835002911601,-0.45983902471792343
train_000802,16,0.4562713379445705,-0.47210143797641013
train_000802,17,0.2856507384540018,-0.06075683743293767
train_000802,18,0.10115008938576624,-0.49786344507610736
train_000802,19,0.0,0.0884220836946797
train_000802,20,0.0,-0.30496905687061693
train_000802,21,0.0,0.1845422730373427
train_000802,22,0.0,0.3987692668970518
train_000802,23,0.0,0.6088024538567519
train_000802,24,0.0,0.15874440847456175
train_000803,1,0.0,-0.45275427696672943
train_000803,2,0.0,-0.8367323770240456
train_000803,3,0.0,-0.6487767389314643
train_000803,4,0.0,-0.1999314561448462
train_000803,5,0.0,0.28247753438906925
train_000803,6,0.0,0.24098372718762112
train_000803,7,0.06412701422136508,0.003794000297353531
train_000803,8,0.18452217824735145,0.4634902473149527
train_000803,9,0.3531031694909506,0.23304646150625732
train_000803,10,0.4957223496092661,-0.796195459457909
train_000803,11,0.588550134892488,-0.22855398589919693
train_000803,12,0.7870443008163074,0.8856439964090826
train_000803,13,0.818897594529914,0.4847539563179105
train_000803,14,0.7840755759855544,-0.44513623091072063
train_000803,15,0.6822061485515933,-0.6468465404642436
train_000803,16,0.5163621518889753,-0.6261511445258785
train_000803,17,0.31041607933020826,-0.3386712271751783
train_000803,18,0.10170202639890134,-0.2803516537907954
train_000803,19,0.0,0.21400600246953597
train_000803,20,0.0,-0.15924978582800098
train_000803,21,0.0,-0.6662404092749208
train_000803,22,0.0,-0.34589653534406056
train_000803,23,0.0,-0.47611394405583785
train_000803,24,0.0,-0.3017966177007722
train_000804,1,0.0,-0.10125775541996739
train_000804,2,0.0,0.8223747152495127
train_000804,3,0.0,0.8109216882707196
train_000804,4,0.0,0.8408208780834174
train_000804,5,0.0,0.7605193892463239
train_000804,6,0.0,0.5606219129362494
train_000804,7,0.06663362416678355,0.8777995546924989
train_000804,8,0.20810601952576174,0.9225471485185345
train_000804,9,0.3635594251828353,0.7163112920037096
train_000804,10,0.5431707489899406,0.5197472108834627
train_000804,11,0.7116808430708947,-0.245307608964053
train_000804,12,0.8729514291769777,0.26179702677056405
train_000804,13,0.9080286587004339,0.5265290119275342
train_000804,14,0.8175347436380064,0.6690085444786059
train_000804,15,0.7053797682460727,0.5717435481393338
train_000804,16,0.508382779763784,0.731504935924827
train_000804,17,0.3231601515603831,-0.27180268394378193
train_000804,18,0.11171631564039713,-0.48729493784884537
train_000804,19,0.0,-0.8863017572474997
train_000804,20,0.0,-0.6603807765914735
