id,t,pv_fraction,activation_signed
train_000001,1,0.0,0.03990356161186426
train_000001,2,0.0,0.5374286111932772
train_000001,3,0.0,0.25779310851433007
train_000001,4,0.0,-0.6166400682877707
train_000001,5,0.0,-0.8520186912912311
train_000001,6,0.0,-0.5004838298124269
train_000001,7,0.0578267859616797,-0.7576405335650522
train_000001,8,0.1936658879023592,-0.4595109141726142
train_000001,9,0.3371447975363336,0.09848047577415424
train_000001,10,0.4865427807764504,-0.40568582582064094
train_000001,11,0.5668025799857054,-0.4288661489312348
train_000001,12,0.6847820914950647,-0.36053673600378494
train_000001,13,0.8238892173624518,0.04643850380352721
train_000001,14,0.7819263542468592,0.054757004219028516
train_000001,15,0.6481661593857182,-0.6233782648285524
train_000001,16,0.46447949767775504,-0.6798570224552639
train_000001,17,0.2923557234693907,-0.42853647330856925
train_000001,18,0.09660723125609587,-0.7828709884440482
train_000001,19,0.0,-0.7678434856349179
train_000001,20,0.0,-0.5144434227338541
train_000001,21,0.0,-0.5628991835823637
train_000001,22,0.0,-0.6763432219307062
train_000001,23,0.0,-0.7285616772788934
train_000001,24,0.0,-0.6953281614536342
train_000002,1,0.0,0.6254650425585422
train_000002,2,0.0,0.8315752086823466
train_000002,3,0.0,0.9766551417699804
train_000002,4,0.0,0.977238655532336
train_000002,5,0.0,0.9365245156473672
train_000002,6,0.0,0.5595189970858108
train_000002,7,0.05771509586386735,0.7988638501059344
train_000002,8,0.1878914674542441,0.8983090646751717
train_000002,9,0.32887697524576653,0.9091471633517528
train_000002,10,0.4715417538589128,0.7805111242265237
train_000002,11,0.5995179660177625,0.9397099301568397
train_000002,12,0.7055411279529804,0.37268069372472357
train_000002,13,0.7300120338892488,-0.17546507548110374
train_000002,14,0.7098075264763725,-0.34889039187701265
train_000002,15,0.6603837831418174,0.1094774239230055
train_000002,16,0.49088080496320174,-0.813598307832474
train_000002,17,0.29489280113082456,-0.6172039361273931
train_000002,18,0.1037466596310289,-0.10154612229262776
train_000002,19,0.0,-0.15688579162060473
