id,t,pv_fraction,activation_signed
train_001201,1,0.0,0.9068025365146415
train_001201,2,0.0,0.5125268676577508
train_001201,3,0.0,0.5198255841108052
train_001201,4,0.0,0.8693572798999739
train_001201,5,0.0,0.88743118962911
train_001201,6,0.0,0.8130206701388394
train_001201,7,0.07388628834433816,0.6686573209587237
train_001201,8,0.2366817394644989,-0.0593200486378423
train_001201,9,0.4307333339451695,0.6133234557284566
train_001201,10,0.6226112167060366,0.7180199682155026
train_001201,11,0.7716223112661291,0.8979535960306486
train_001201,12,0.887441964959436,0.8718263024023815
train_001201,13,0.9506482576366466,0.7621668319216862
train_001201,14,0.8668274892382944,0.9550743252957218
train_001201,15,0.7472991025429561,0.896630403833879
train_001201,16,0.5542358819296304,0.9237538982545338
train_001201,17,0.33747506272052963,0.7022902176824986
train_001201,18,0.11562807330015605,-0.6417650570293695
train_001201,19,0.0,-0.6342151939361725
train_001201,20,0.0,-0.40763257530928554
train_001201,21,0.0,-0.3217168808951569
train_001201,22,0.0,-0.43238120630527876
train_001201,23,0.0,-0.7527562717295734
train_001201,24,0.0,-0.8991563164724209
train_001202,1,0.0,-0.5225946818099315
train_001202,2,0.0,-0.589262404820176
train_001202,3,0.0,-0.3967073663317515
train_001202,4,0.0,-0.24837034151865556
train_001202,5,0.0,-0.5267986380324052
train_001202,6,0.0,-0.11959629039425808
train_001202,7,0.030161236670071923,0.07173237790511247
train_001202,8,0.1079300916633096,0.2920825987396103
train_001202,9,0.1793747551050525,-0.3059919843093421
train_001202,10,0.23028018257310773,-0.7106773513299685
train_001202,11,0.3114814778889226,-0.7404280138806605
train_001202,12,0.43534551519221604,-0.8679195873432011
train_001202,13,0.4174698427008848,-0.9058353048865506
train_001202,14,0.2947958973660891,-0.11682662754103103
train_001202,15,0.3891673641916408,-0.294735850311065
train_001202,16,0.2948497155437714,-0.18416986426955412
train_001202,17,0.21002314077136103,-0.9275532448898584
train_001202,18,0.06305423079672154,-0.7419361583400597
train_001202,19,0.0,0.1254106372829585
train_001202,20,0.0,0.64462883794573
