id,t,pv_fraction,activation_signed
train_000201,1,0.0,0.09011833895951034
train_000201,2,0.0,0.4679219709302468
train_000201,3,0.0,-0.17808603439346185
train_000201,4,0.0,-0.8015220899347307
train_000201,5,0.0,-0.9311966168133018
train_000201,6,0.0,-0.830405966637456
train_000201,7,0.06930726649144676,-0.7545724943425033
train_000201,8,0.21930892037755642,-0.5484967091869644
train_000201,9,0.3850259078997112,-0.48685322067687153
train_000201,10,0.518264790532307,-0.6373129177912877
train_000201,11,0.7334283531096518,-0.7860302780834785
train_000201,12,0.8451789071067441,-0.7691118429067676
train_000201,13,0.8949468394318375,-0.9618712620557865
train_000201,14,0.822852698205752,-0.9075055648104244
train_000201,15,0.700698383578746,-0.7714444897135918
train_000201,16,0.496079324976123,-0.30939506180857534
train_000201,17,0.3040721836462393,-0.7179275489815322
train_000201,18,0.10290519764732452,-0.07802257825764546
train_000201,19,0.0,0.8114927733161201
train_000201,20,0.0,0.8622971955499915
train_000201,21,0.0,0.8498167184351372
train_000201,22,0.0,0.6812520115490234
train_000201,23,0.0,0.31960406194388474
train_000201,24,0.0,0.26473933930690563
train_000202,1,0.0,-0.47643852588916535
train_000202,2,0.0,-0.6516237173954367
train_000202,3,0.0,-0.6717260746551296
train_000202,4,0.0,-0.9248471065511351
train_000202,5,0.0,-0.8263778923002428
train_000202,6,0.0,-0.2835294871175365
train_000202,7,0.047064880030153876,0.7050932611439058
train_000202,8,0.15619901589773824,0.8060143557443171
train_000202,9,0.2706340548920957,0.5859962639948443
train_000202,10,0.34343930032615594,0.1039075182844976
train_000202,11,0.4645068703740116,0.022129389343825814
train_000202,12,0.5489001364078208,0.6151386284785401
train_000202,13,0.5715715842068453,0.8887012029584981
train_000202,14,0.5547062472746458,0.8116452702641819
train_000202,15,0.48833899252644025,0.5636133386252367
train_000202,16,0.42130600920308764,0.5089336705318561
train_000202,17,0.26227015513510643,-0.3145748558779773
train_000202,18,0.0959281639232359,0.5222970877004418
train_000202,19,0.0,0.3943140155199077
train_000202,20,0.0,0.07769086099184273
train_000202,21,0.0,0.8691927223189828
train_000202,22,0.0,0.8940666559712936
train_000202,23,0.0,0.7136682027041034
train_000202,24,0.0,0.8451998325288711
train_000203,1,0.0,-0.003777462015464529
train_000203,2,0.0,0.8037319285155012
train_000203,3,0.0,0.8866192763487859
train_000203,4,0.0,0.6843466069041279
train_000203,5,0.0,0.778429580285169
train_000203,6,0.0,0.8139335090800139
train_000203,7,0.07391059562379632,0.6172412528237377
train_000203,8,0.23467382220160987,-0.27698523189609575
train_000203,9,0.42771958702996365,0.690495207459131
train_000203,10,0.6023137143857082,0.8144147368632743
train_000203,11,0.7501225160118884,0.8818726685784367
train_000203,12,0.8436470353514713,0.9140324120662483
train_000203,13,0.8791798295862384,0.9095314270695853
train_000203,14,0.8039742940696436,-0.36701413503286273
train_000203,15,0.7097413728793347,0.2875862742015052
train_000203,16,0.5209164151967399,0.5559308411696198
train_000203,17,0.3174188815877119,-0.017274818480928416
train_000203,18,0.10808866897933718,0.3889766130817367
train_000203,19,0.0,0.4136830839927262
train_000203,20,0.0,0.5901291367200385
train_000203,21,0.0,-0.5946707060388567
train_000203,22,0.0,-0.06606059074601875
train_000203,23,0.0,-0.8124724881180779
train_000203,24,0.0,-0.9327871504199352
train_000204,1,0.0,-0.7428922069020976
train_000204,2,0.0,-0.49516687511992064
train_000204,3,0.0,-0.9018116701454306
train_000204,4,0.0,-0.8424020706196663
train_000204,5,0.0,-0.6796801662541501
train_000204,6,0.0,0.0610942376148745
train_000204,7,0.0751501690638409,0.5690622003901307
train_000204,8,0.23759368393837801,0.7314171300321437
train_000204,9,0.4277160374950623,0.8377878336131115
train_000204,10,0.6134192973287418,0.5779570615426503
train_000204,11,0.7777857235925689,0.4455071863928935
train_000204,12,0.8916845084860945,0.17548434146599853
train_000204,13,0.9483036200717242,0.10263820790213328
train_000204,14,0.8836646130297667,-0.16378506716505206
train_000204,15,0.7328081357271151,-0.3609989857189926
train_000204,16,0.5406964249259476,-0.40934256748147274
train_000204,17,0.3254096112326004,-0.20104973207099222
train_000204,18,0.11050592774220688,0.36012765140919234
train_000204,19,0.0,0.3361189807757495
train_000204,20,0.0,-0.18288042723747822
train_000204,21,0.0,-0.2714221312163174
train_000204,22,0.0,-0.877812703823293
train_000204,23,0.0,-0.947879520355607
train_000204,24,0.0,-0.973469568507227
train_000205,1,0.0,-0.19034479543067634
train_000205,2,0.0,0.33992881842922557
train_000205,3,0.0,0.23957065025208765
train_000205,4,0.0,-0.13441763100280882
train_000205,5,0.0,0.6568377183831582
train_000205,6,0.0,0.76212522186394
train_000205,7,0.06007583635894261,0.24743784078338735
train_000205,8,0.1957492226532812,0.7052393856029442
train_000205,9,0.3179870622704714,0.34913005957823745
train_000205,10,0.4641477781917593,0.44265831935204514
train_000205,11,0.5925449610831037,-0.03463132119401998
train_000205,12,0.6504387849243687,0.43080528315996414
train_000205,13,0.7271342761501594,0.39505003367791497
train_000205,14,0.7031633523484159,0.09313670103557135
