id,t,pv_fraction,activation_signed
train_001601,1,0.0,0.4817305323402261
train_001601,2,0.0,-0.014181811825569518
train_001601,3,0.0,0.45926038014226045
train_001601,4,0.0,-0.5714165168456806
train_001601,5,0.0,-0.5254622464460246
train_001601,6,0.0,-0.367997389214066
train_001601,7,0.07365012297647916,-0.6067908162332396
train_001601,8,0.22704894109712762,-0.4957255860124222
train_001601,9,0.40184360466842484,-0.2761244678438271
train_001601,10,0.5688412426112763,-0.6152337155470152
train_001601,11,0.7174020649795524,-0.5455502516408051
train_001601,12,0.7789048098300152,-0.38263184873113487
train_001601,13,0.8351693288135211,-0.03625949309981614
train_001601,14,0.7801962296818893,-0.2237934059991763
train_001601,15,0.6619155409291579,0.42924106654126976
train_001601,16,0.4943468604627978,0.03122180221899728
train_001601,17,0.2923553545577725,0.13351729624594855
train_001601,18,0.09830066841484439,0.16200120885381722
train_001601,19,0.0,-0.3334799412598655
train_001601,20,0.0,-0.6344539992884541
train_001601,21,0.0,-0.1976737337913825
train_001601,22,0.0,-0.8121363558130812
train_001601,23,0.0,-0.46309790015193475
train_001601,24,0.0,-0.11958362684802365
train_001602,1,0.0,-0.6368916314700948
train_001602,2,0.0,-0.5623750588327251
train_001602,3,0.0,-0.5217574813259416
train_001602,4,0.0,-0.12212437768896345
train_001602,5,0.0,-0.4814046795692919
train_001602,6,0.0,0.4163460386314709
train_001602,7,0.07145962590858027,-0.0850031458366961
train_001602,8,0.22061164027682978,-0.5248315663360632
train_001602,9,0.3964802722367072,-0.36972557509639326
train_001602,10,0.5871310037184312,0.11043931018536071
train_001602,11,0.7258350621500951,-0.021129957961898576
train_001602,12,0.8293654176821532,-0.7210506693703088
train_001602,13,0.8787979060669779,-0.7285643735349141
train_001602,14,0.7827196034402077,-0.9635361315382521
train_001602,15,0.6832544742338265,-0.9594050779825566
train_001602,16,0.5085555210734266,-0.9790382349839893
train_001602,17,0.3038578034068478,-0.94664995886865
train_001602,18,0.10724256745640018,-0.9416441705044678
train_001602,19,0.0,-0.8393356583525887
train_001602,20,0.0,-0.4652562532847071
train_001602,21,0.0,-0.5802417768486896
train_001602,22,0.0,-0.016254445290510407
train_001602,23,0.0,-0.17970860764029115
train_001602,24,0.0,0.6216907272235611
train_001603,1,0.0,0.5086994096787147
train_001603,2,0.0,0.33173954800313926
train_001603,3,0.0,-0.7538156936638754
train_001603,4,0.0,0.22576539486413907
train_001603,5,0.0,0.7884899519557929
train_001603,6,0.0,0.5735523692733964
train_001603,7,0.0708254669894015,0.1663985065585705
train_001603,8,0.217194977331748,0.3010443421690655
train_001603,9,0.39032689671636206,-0.3731551780423246
train_001603,10,0.5579865747677242,0.17897782582461358
train_001603,11,0.6692179362596699,0.6893346628281096
train_001603,12,0.7535258158928279,0.3018260058433546
train_001603,13,0.8172742107765433,-0.5907074759787674
train_001603,14,0.7619241109179378,-0.34986351742974287
train_001603,15,0.6523519320006186,-0.6780400827537345
train_001603,16,0.4742701718993864,-0.36603653485103804
train_001603,17,0.26222698304782166,0.46297678592425207
train_001603,18,0.0976766314360601,-0.21995196367066117
train_001603,19,0.0,0.16697809263237912
train_001603,20,0.0,0.5390008322124906
train_001603,21,0.0,0.8256546975796184
train_001603,22,0.0,0.8294395588270802
train_001603,23,0.0,0.07111207613765538
train_001603,24,0.0,-0.44569779107419405
train_001604,1,0.0,0.3471314057164409
train_001604,2,0.0,0.6149952977199447
train_001604,3,0.0,0.465628655632061
train_001604,4,0.0,0.5923198862717981
train_001604,5,0.0,0.4696927306305817
train_001604,6,0.0,0.23296448814719498
train_001604,7,0.06344980155951233,-0.30506986246981493
train_001604,8,0.20218761990959708,-0.4893348308774901
train_001604,9,0.3559943534203458,-0.44089970673344364
train_001604,10,0.5387750808283358,-0.776837737153418
train_001604,11,0.696230131691825,-0.5476190917091439
train_001604,12,0.8400431390179209,-0.9147069922961802
train_001604,13,0.881050801909866,-0.9762889948188034
train_001604,14,0.852934771701383,-0.980494769012414
train_001604,15,0.7293188505449875,-0.5760148317302756
train_001604,16,0.5282544994176137,-0.7908319799325153
train_001604,17,0.30711539720457454,-0.10818429614825205
train_001604,18,0.10536276482038882,-0.5660662923670461
train_001604,19,0.0,0.4965137649179673
train_001604,20,0.0,0.29095737513885284
train_001604,21,0.0,0.03135122837027038
train_001604,22,0.0,-0.025457176248881955
train_001604,23,0.0,0.6898369801115856
train_001604,24,0.0,0.9383517978155268
train_001605,1,0.0,-0.08774690275800508
