equation,scope,entity,t,residual,unit,tolerance,pass
3-10,model,2,1,0.0,Mvar,3.0e-6,true
3-13,model,2,1,0.0,pu2,1.0e-6,true
3-9,model,2,2,6.925536533142207e-13,MW,3.0e-6,true
3-10,model,2,2,0.0,Mvar,3.0e-6,true
3-13,model,2,2,0.0,pu2,1.0e-6,true
3-9,model,2,3,1.2574316587965484e-13,MW,3.0e-6,true
3-10,model,2,3,0.0,Mvar,3.0e-6,true
3-13,model,2,3,0.0,pu2,1.0e-6,true
3-9,model,2,4,8.923417560424696e-15,MW,3.0e-6,true
3-10,model,2,4,0.0,Mvar,3.0e-6,true
3-13,model,2,4,0.0,pu2,1.0e-6,true
3-11,model,1,1,7.581648974063393e-17,pu2,1.0e-6,true
3-12,model,1,1,0.0,pu,1.0e-6,true
pre-SOC-electric,physics,1,1,2.672330097729103e-7,pu,1.0e-6,true
3-14,model,1,1,0.0,pu2,1.0e-6,true
3-11,model,1,2,1.2851697389466518e-16,pu2,1.0e-6,true
3-12,model,1,2,0.0,pu,1.0e-6,true
pre-SOC-electric,physics,1,2,2.0808090060546458e-7,pu,1.0e-6,true
3-14,model,1,2,0.0,pu2,1.0e-6,true
3-11,model,1,3,9.968089856697255e-17,pu2,1.0e-6,true
3-12,model,1,3,0.0,pu,1.0e-6,true
pre-SOC-electric,physics,1,3,9.013595389811336e-6,pu,1.0e-6,false
3-14,model,1,3,0.0,pu2,1.0e-6,true
3-11,model,1,4,1.471036031447235e-16,pu2,1.0e-6,true
3-12,model,1,4,0.0,pu,1.0e-6,true
pre-SOC-electric,physics,1,4,2.3031745096692424e-7,pu,1.0e-6,true
3-14,model,1,4,0.0,pu2,1.0e-6,true
R2-grid-bounds,model,1,1,0.0,MW,3.0e-6,true
R2-grid-bounds,model,1,2,0.0,MW,3.0e-6,true
R2-grid-bounds,model,1,3,0.0,MW,3.0e-6,true
R2-grid-bounds,model,1,4,0.0,MW,3.0e-6,true
3-21,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,1,1,0.007304182556626307,MW,3.0e-6,false
3-17-original,physics,1,1,0.007304182556626307,MW,3.0e-6,false
3-42,model,1,1,0.0,MW,3.0e-6,true
3-19:20,model,1,1,1.2073675392798577e-15,MW,3.0e-6,true
3-37,model,1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-24,model,1,1,0.0,kPa,0.001,true
3-41,model,1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-24,model,1,1,0.0,kPa,0.001,true
3-24-order,model,1,1,0.0,normalized,1.0e-6,true
3-21,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,1,2,0.01970849823549023,MW,3.0e-6,false
3-17-original,physics,1,2,0.01970849823549023,MW,3.0e-6,false
3-42,model,1,2,0.0,MW,3.0e-6,true
3-19:20,model,1,2,5.1514348342607263e-14,MW,3.0e-6,true
3-37,model,1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-24,model,1,2,0.0,kPa,0.001,true
3-41,model,1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-24,model,1,2,0.0,kPa,0.001,true
3-24-order,model,1,2,0.0,normalized,1.0e-6,true
3-21,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,1,3,0.00893896561103194,MW,3.0e-6,false
3-17-original,physics,1,3,0.00893896561103194,MW,3.0e-6,false
3-42,model,1,3,0.0,MW,3.0e-6,true
3-19:20,model,1,3,2.930988785010413e-14,MW,3.0e-6,true
3-37,model,1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-24,model,1,3,0.0,kPa,0.001,true
3-41,model,1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-24,model,1,3,0.0,kPa,0.001,true
3-24-order,model,1,3,0.0,normalized,1.0e-6,true
3-21,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,1,4,0.00044299415146153986,MW,3.0e-6,false
3-17-original,physics,1,4,0.00044299415146153986,MW,3.0e-6,false
3-42,model,1,4,0.0,MW,3.0e-6,true
3-19:20,model,1,4,1.3988810110276972e-14,MW,3.0e-6,true
3-37,model,1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-24,model,1,4,0.0,kPa,0.001,true
3-41,model,1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-24,model,1,4,0.0,kPa,0.001,true
3-24-order,model,1,4,0.0,normalized,1.0e-6,true
3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,2,1,0.007980331652050948,MW,3.0e-6,false
3-17-original,physics,2,1,0.007980331652050948,MW,3.0e-6,false
3-42,model,2,1,0.0,MW,3.0e-6,true
3-19:20,model,2,1,0.0,MW,3.0e-6,true
3-38,model,2,1,0.0,K,0.0001,true
R2-load-return,model,2,1,0.0,K,0.0001,true
3-41,model,2,1,0.0,K,0.0001,true
3-41,model,2,1,0.0,K,0.0001,true
3-24,model,2,1,0.0,kPa,0.001,true
3-41,model,2,1,0.0,K,0.0001,true
3-41,model,2,1,0.0,K,0.0001,true
3-24,model,2,1,0.0,kPa,0.001,true
3-24-order,model,2,1,0.0,normalized,1.0e-6,true
3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,2,2,0.01801665629988719,MW,3.0e-6,false
3-17-original,physics,2,2,0.01801665629988719,MW,3.0e-6,false
3-42,model,2,2,0.0,MW,3.0e-6,true
3-19:20,model,2,2,0.0,MW,3.0e-6,true
3-38,model,2,2,0.0,K,0.0001,true
R2-load-return,model,2,2,0.0,K,0.0001,true
3-41,model,2,2,0.0,K,0.0001,true
3-41,model,2,2,0.0,K,0.0001,true
3-24,model,2,2,0.0,kPa,0.001,true
3-41,model,2,2,0.0,K,0.0001,true
3-41,model,2,2,0.0,K,0.0001,true
3-24,model,2,2,0.0,kPa,0.001,true
3-24-order,model,2,2,0.0,normalized,1.0e-6,true
3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,2,3,0.007144287828575374,MW,3.0e-6,false
3-17-original,physics,2,3,0.007144287828575374,MW,3.0e-6,false
3-42,model,2,3,0.0,MW,3.0e-6,true
3-19:20,model,2,3,0.0,MW,3.0e-6,true
3-38,model,2,3,0.0,K,0.0001,true
R2-load-return,model,2,3,0.0,K,0.0001,true
3-41,model,2,3,0.0,K,0.0001,true
3-41,model,2,3,0.0,K,0.0001,true
3-24,model,2,3,0.0,kPa,0.001,true
3-41,model,2,3,0.0,K,0.0001,true
3-41,model,2,3,0.0,K,0.0001,true
3-24,model,2,3,0.0,kPa,0.001,true
3-24-order,model,2,3,0.0,normalized,1.0e-6,true
3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
3-17,physics,2,4,0.006302455068609658,MW,3.0e-6,false
3-17-original,physics,2,4,0.006302455068609658,MW,3.0e-6,false
3-42,model,2,4,0.0,MW,3.0e-6,true
3-19:20,model,2,4,0.0,MW,3.0e-6,true
3-38,model,2,4,0.0,K,0.0001,true
R2-load-return,model,2,4,0.0,K,0.0001,true
3-41,model,2,4,0.0,K,0.0001,true
3-41,model,2,4,0.0,K,0.0001,true
3-24,model,2,4,0.0,kPa,0.001,true
3-41,model,2,4,0.0,K,0.0001,true
3-41,model,2,4,0.0,K,0.0001,true
3-24,model,2,4,0.0,kPa,0.001,true
3-24-order,model,2,4,0.0,normalized,1.0e-6,true
3-35:36,model,S1,1,0.0,K,0.0001,true
mix-original,physics,S1,1,0.0,K,0.0001,true
3-35:36,model,S1,2,0.0,K,0.0001,true
mix-original,physics,S1,2,0.0,K,0.0001,true
3-35:36,model,S1,3,0.0,K,0.0001,true
mix-original,physics,S1,3,0.0,K,0.0001,true
3-35:36,model,S1,4,0.0,K,0.0001,true
mix-original,physics,S1,4,0.0,K,0.0001,true
3-35:36,model,S2,1,0.0,K,0.0001,true
mix-original,physics,S2,1,0.0,K,0.0001,true
3-35:36,model,S2,2,0.0,K,0.0001,true
mix-original,physics,S2,2,0.0,K,0.0001,true
3-35:36,model,S2,3,0.0,K,0.0001,true
mix-original,physics,S2,3,0.0,K,0.0001,true
3-35:36,model,S2,4,0.0,K,0.0001,true
mix-original,physics,S2,4,0.0,K,0.0001,true
3-35:36,model,R1,1,0.0,K,0.0001,true
mix-original,physics,R1,1,0.0,K,0.0001,true
3-35:36,model,R1,2,0.0,K,0.0001,true
mix-original,physics,R1,2,0.0,K,0.0001,true
3-35:36,model,R1,3,0.0,K,0.0001,true
mix-original,physics,R1,3,0.0,K,0.0001,true
3-35:36,model,R1,4,0.0,K,0.0001,true
mix-original,physics,R1,4,0.0,K,0.0001,true
3-35:36,model,R2,1,0.0,K,0.0001,true
mix-original,physics,R2,1,0.0,K,0.0001,true
3-35:36,model,R2,2,0.0,K,0.0001,true
mix-original,physics,R2,2,0.0,K,0.0001,true
3-35:36,model,R2,3,0.0,K,0.0001,true
mix-original,physics,R2,3,0.0,K,0.0001,true
3-35:36,model,R2,4,0.0,K,0.0001,true
mix-original,physics,R2,4,0.0,K,0.0001,true
3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
3-23,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
3-23,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
3-39:40,model,S1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-23-kappa,model,1,1,0.0,kPa,0.001,true
3-22,model,S1,1,0.0,normalized,1.0e-6,true
3-26,model,S1,1,0.0,normalized,1.0e-6,true
3-25,physics,S1,1,0.03675222999581284,normalized,1.0e-6,false
WMM-replay,physics,S1,1,1.5079394583495969,K,0.0001,false
3-52-MC,model,S1,1,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,S1,1,0.010482915246668468,MW,3.0e-6,false
3-39:40,model,S1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-23-kappa,model,1,2,0.0,kPa,0.001,true
3-22,model,S1,2,0.0,normalized,1.0e-6,true
3-26,model,S1,2,0.0,normalized,1.0e-6,true
3-25,physics,S1,2,0.03648164642137317,normalized,1.0e-6,false
WMM-replay,physics,S1,2,0.4217846156906262,K,0.0001,false
3-52-MC,model,S1,2,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,S1,2,0.006813698212766427,MW,3.0e-6,false
3-39:40,model,S1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-23-kappa,model,1,3,0.0,kPa,0.001,true
3-22,model,S1,3,4.9737991503207014e-17,normalized,1.0e-6,true
3-26,model,S1,3,0.0,normalized,1.0e-6,true
3-25,physics,S1,3,0.03648125464248483,normalized,1.0e-6,false
WMM-replay,physics,S1,3,1.3112898974196128,K,0.0001,false
3-52-MC,model,S1,3,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,S1,3,0.0026134459956009258,MW,3.0e-6,false
3-39:40,model,S1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-23-kappa,model,1,4,0.0,kPa,0.001,true
3-22,model,S1,4,0.0,normalized,1.0e-6,true
3-26,model,S1,4,0.0,normalized,1.0e-6,true
3-25,physics,S1,4,0.03656285531697433,normalized,1.0e-6,false
WMM-replay,physics,S1,4,0.05016576716650434,K,0.0001,false
3-52-MC,model,S1,4,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,S1,4,0.0021455578135958237,MW,3.0e-6,false
3-39:40,model,R1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-41,model,1,1,0.0,K,0.0001,true
3-23-kappa,model,1,1,0.0,kPa,0.001,true
3-22,model,R1,1,0.0,normalized,1.0e-6,true
3-26,model,R1,1,0.0,normalized,1.0e-6,true
3-25,physics,R1,1,0.036752229995824864,normalized,1.0e-6,false
WMM-replay,physics,R1,1,2.4934929461707043,K,0.0001,false
3-52-MC,model,R1,1,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,R1,1,0.011797437221110306,MW,3.0e-6,false
3-39:40,model,R1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-41,model,1,2,0.0,K,0.0001,true
3-23-kappa,model,1,2,0.0,kPa,0.001,true
3-22,model,R1,2,0.0,normalized,1.0e-6,true
3-26,model,R1,2,0.0,normalized,1.0e-6,true
3-25,physics,R1,2,0.036481646421404425,normalized,1.0e-6,false
WMM-replay,physics,R1,2,1.585402214078158,K,0.0001,false
3-52-MC,model,R1,2,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,R1,2,0.011544340235208232,MW,3.0e-6,false
3-39:40,model,R1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-41,model,1,3,0.0,K,0.0001,true
3-23-kappa,model,1,3,0.0,kPa,0.001,true
3-22,model,R1,3,0.0,normalized,1.0e-6,true
3-26,model,R1,3,0.0,normalized,1.0e-6,true
3-25,physics,R1,3,0.03648125464250907,normalized,1.0e-6,false
WMM-replay,physics,R1,3,0.8500088557170216,K,0.0001,false
3-52-MC,model,R1,3,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,R1,3,0.0028804660652591773,MW,3.0e-6,false
3-39:40,model,R1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-41,model,1,4,0.0,K,0.0001,true
3-23-kappa,model,1,4,0.0,kPa,0.001,true
3-22,model,R1,4,0.0,normalized,1.0e-6,true
3-26,model,R1,4,0.0,normalized,1.0e-6,true
3-25,physics,R1,4,0.03656285531698858,normalized,1.0e-6,false
WMM-replay,physics,R1,4,0.22210167895377708,K,0.0001,false
3-52-MC,model,R1,4,0.0,MW,3.0e-6,true
3-52-unrelaxed,physics,R1,4,0.0020525092344492422,MW,3.0e-6,false
3-46-project,model,0,0,0.0,MWh,1.0840000000000001e-6,true
3-45,model,0,0,0.0,MWh,1.0840000000000001e-6,true
3-45,model,0,1,0.0,MWh,1.0840000000000001e-6,true
3-44,model,0,1,6.938893903907228e-18,MWh,1.0840000000000001e-6,true
energy-temperature-consistency,physics,0,1,0.03756486667645604,MWh,1.0840000000000001e-6,false
3-45,model,0,2,0.0,MWh,1.0840000000000001e-6,true
3-44,model,0,2,2.967071033310731e-14,MWh,1.0840000000000001e-6,true
energy-temperature-consistency,physics,0,2,0.018518326306866367,MWh,1.0840000000000001e-6,false
3-45,model,0,3,0.0,MWh,1.0840000000000001e-6,true
3-44,model,0,3,1.1997347559855598e-14,MWh,1.0840000000000001e-6,true
energy-temperature-consistency,physics,0,3,0.04009549180732178,MWh,1.0840000000000001e-6,false
3-45,model,0,4,0.0,MWh,1.0840000000000001e-6,true
3-44,model,0,4,9.510621457042845e-16,MWh,1.0840000000000001e-6,true
energy-temperature-consistency,physics,0,4,0.04175688567642388,MWh,1.0840000000000001e-6,false
3-1,model,0,0,1.4210854715202004e-14,currency,7.249939237495147e-5,true
