run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,1,1,projected_gradient,dispatch,true,0.050047094253701574,143.85536772283982,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,2,1,projected_gradient,dispatch,true,0.05004397846000913,143.84641168545025,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,3,1,projected_gradient,dispatch,true,0.05004086183052692,143.83745324566658,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,4,1,projected_gradient,dispatch,true,0.050037744215746596,143.82849197374202,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,5,1,projected_gradient,dispatch,true,0.050034625464985265,143.81952743655364,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,6,1,projected_gradient,dispatch,true,0.05003150542732119,143.81055920029203,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,7,1,projected_gradient,dispatch,true,0.05002838394955094,143.80158682458924,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,8,1,projected_gradient,dispatch,true,0.050025260875213355,143.79260985971328,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,9,1,projected_gradient,dispatch,true,0.05002213603697757,143.78362782468832,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,10,1,projected_gradient,dispatch,true,0.05002086682047114,143.77997958876225,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,11,1,projected_gradient,dispatch,true,0.050018733817035595,143.77384848368712,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,12,1,projected_gradient,dispatch,true,0.050017709889384636,143.7709053060472,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,13,1,projected_gradient,dispatch,true,0.050015289027552756,143.76394678079765,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,14,1,projected_gradient,dispatch,true,0.05001451824067431,143.76173123099423,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,15,1,projected_gradient,dispatch,true,0.05001180094349438,143.75392063198026,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,16,1,projected_gradient,dispatch,true,0.05001129109111447,143.75245511229943,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,17,1,projected_gradient,dispatch,true,0.05000838728696406,143.7441084176495,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,18,1,projected_gradient,dispatch,true,0.0500079158463801,143.74275330883495,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,19,1,projected_gradient,dispatch,true,0.05000511040815358,143.73468935719666,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,20,1,projected_gradient,dispatch,true,0.05000431990979309,143.73241714870926,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,21,1,projected_gradient,dispatch,true,0.050001795931697346,143.72516222607086,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,22,1,projected_gradient,dispatch,true,0.05000067742484229,143.72194718996667,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,23,1,projected_gradient,dispatch,true,0.04999844292239809,143.71552433614107,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,24,1,projected_gradient,dispatch,true,0.04999698742573618,143.7113406565361,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,25,1,projected_gradient,dispatch,true,0.04999505046375959,143.70577305303058,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,26,1,projected_gradient,dispatch,true,0.04999324900428944,143.70059493792957,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,27,1,projected_gradient,dispatch,true,0.04999161763388954,143.6959057268521,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,28,1,projected_gradient,dispatch,true,0.04998946113870195,143.6897070970849,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,29,1,projected_gradient,dispatch,true,0.049988143360736786,143.68591927610183,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,30,1,projected_gradient,dispatch,true,0.04998562262351148,143.6786736690214,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,31,1,projected_gradient,dispatch,true,0.049984626492087236,143.67581038885555,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,32,1,projected_gradient,dispatch,true,0.04998173224222503,143.66749115705164,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,33,1,projected_gradient,dispatch,true,0.04998106588462721,143.66557577877245,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,34,1,projected_gradient,dispatch,true,0.04997805244451452,143.65691394651253,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,35,1,projected_gradient,dispatch,true,0.04997720383029312,143.65447468979454,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,36,1,projected_gradient,dispatch,true,0.04997443040996581,143.64650277040573,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,37,1,projected_gradient,dispatch,true,0.0499731830048591,143.64291722916698,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,38,1,projected_gradient,dispatch,true,0.04997076188042298,143.6359579490878,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,39,1,projected_gradient,dispatch,true,0.04996910570759034,143.63119744589767,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,40,1,projected_gradient,dispatch,true,0.04996704525433693,143.62527487906607,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,41,1,projected_gradient,dispatch,true,0.049964970611033034,143.61931152435335,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,42,1,projected_gradient,dispatch,true,0.04996327936297769,143.61445020094308,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,43,1,projected_gradient,dispatch,true,0.04996077628943412,143.60725536634945,1.0
r3-v3-20260917T115348-b8a7a604/single-source-VF_VT-pg,44,1,projected_gradient,dispatch,true,0.04995946284214446,143.60347999346004,1.0
