id,t,pv_fraction,activation_signed
train_000401,1,0.0,0.5949421379292945
train_000401,2,0.0,0.21861466791591203
train_000401,3,0.0,0.29005378080968
train_000401,4,0.0,0.5535873055785219
train_000401,5,0.0,0.8378170133799545
train_000401,6,0.0,-0.33196507328665426
train_000401,7,0.02444237590628911,-0.44465885602985905
train_000401,8,0.12095526284215291,-0.23954998921302242
train_000401,9,0.24623933042926024,-0.15917641164737614
train_000401,10,0.41755502938703914,-0.6387573702251406
train_000401,11,0.5627311855790293,-0.7475861468759769
train_000401,12,0.6510571269081418,-0.3872525582241133
train_000401,13,0.6646708485640401,0.6322507138985733
train_000401,14,0.6802050698061409,0.4204255977311878
train_000401,15,0.5651004428762371,0.28939845430432015
train_000401,16,0.41113808340343744,-0.10395353668383911
train_000401,17,0.20557173472263685,-0.07739968943176204
train_000401,18,0.06883949527751677,-0.6988173042208308
train_000401,19,0.0,-0.8398690621640539
train_000401,20,0.0,-0.7346255351370073
train_000401,21,0.0,-0.5675553075806635
train_000401,22,0.0,0.1470060645527713
train_000401,23,0.0,0.28553979089606707
train_000401,24,0.0,0.027601024108316212
train_000402,1,0.0,0.2575158421916716
train_000402,2,0.0,0.01904690101406239
train_000402,3,0.0,-0.33782456160376306
train_000402,4,0.0,0.22684110532986237
train_000402,5,0.0,-0.2619945566341507
train_000402,6,0.0,0.033635883322960095
train_000402,7,0.04868308916079609,-0.011673766620655253
train_000402,8,0.19330176949868896,0.4990484842813948
train_000402,9,0.38766966394102964,0.6196101575090651
train_000402,10,0.6335926183887421,0.010214692925481925
train_000402,11,0.8270723313048026,-0.629567187436838
train_000402,12,0.9432834695759631,-0.4705930662148953
train_000402,13,0.9768703459438016,-0.2097467481573856
train_000402,14,0.9349801098046845,0.16280581012505177
train_000402,15,0.7896833099817742,-0.34659753759849565
train_000402,16,0.5786341586396506,-0.36756009245844856
train_000402,17,0.3362313079865107,-0.6598054746676008
train_000402,18,0.11499061232460805,-0.2928625426952942
train_000402,19,0.0,-0.3042541749730449
train_000402,20,0.0,-0.6137603102669327
train_000402,21,0.0,-0.7058769924818391
train_000402,22,0.0,-0.5554542395056654
train_000402,23,0.0,-0.43163798787269836
train_000402,24,0.0,-0.20575977071232224
train_000403,1,0.0,0.4644462132512299
train_000403,2,0.0,-0.20100806203973715
train_000403,3,0.0,-0.39804114687916986
train_000403,4,0.0,-0.6800701682053095
train_000403,5,0.0,-0.4777598066503853
train_000403,6,0.0,-0.722056597641122
train_000403,7,0.03982144253415173,-0.6107263535162304
train_000403,8,0.16554822516904452,-0.2527755481306499
train_000403,9,0.32094821522979355,-0.016628179896615698
train_000403,10,0.5069320938613561,0.4011365092393385
train_000403,11,0.6732995132269481,0.22385513281432912
train_000403,12,0.7816434443776695,0.6304131950837415
train_000403,13,0.8222321324714936,0.11705330712983492
train_000403,14,0.7842273398895098,0.47710634057473444
train_000403,15,0.6676541984500597,0.1438829226642899
train_000403,16,0.5146764325979805,-0.18451582365066965
train_000403,17,0.30894160634716555,0.2498801183220503
train_000403,18,0.10704319804676357,0.5824327251788408
train_000403,19,0.0,0.1603219330831718
train_000403,20,0.0,0.278807637566446
train_000403,21,0.0,-0.5271246043267357
train_000403,22,0.0,0.14999203663015861
train_000403,23,0.0,0.04787017436507996
train_000403,24,0.0,0.291594476168382
train_000404,1,0.0,0.6694679711128282
train_000404,2,0.0,-0.008163071537929239
train_000404,3,0.0,0.5722052193712958
train_000404,4,0.0,0.10862717077185922
train_000404,5,0.0,0.5565035676973336
train_000404,6,0.0,0.5534818827711134
train_000404,7,0.03596791091001566,0.6889344150081524
train_000404,8,0.14985466318947507,0.8640382067532163
train_000404,9,0.2643328922484952,0.6117685086757902
train_000404,10,0.4121031300678537,0.08533718504097973
train_000404,11,0.5273597068805205,-0.575276022208937
train_000404,12,0.6116401415248873,0.04236409088535955
