id,t,pv_fraction,activation_signed
train_001001,1,0.0,0.029419113605365144
train_001001,2,0.0,0.14378730474236978
train_001001,3,0.0,-0.00952710299174435
train_001001,4,0.0,-0.08856905720167453
train_001001,5,0.0,-0.3748087054197126
train_001001,6,0.0,-0.0872267207216184
train_001001,7,0.044755586793366164,0.5387234485181396
train_001001,8,0.17547754329325058,0.5375295384457427
train_001001,9,0.3463019854913108,-0.20880263081799913
train_001001,10,0.5690844897263448,-0.6252201920224094
train_001001,11,0.7734273237335884,-0.03734580616360987
train_001001,12,0.8789628241567605,-0.16667979358778676
train_001001,13,0.897978601007037,0.039709912542846226
train_001001,14,0.8512245931825498,0.46437885920612465
train_001001,15,0.6963947453723089,-0.2311315061713574
train_001001,16,0.5059969725099964,-0.7187133585813609
train_001001,17,0.2954742631050476,-0.1826684143873508
train_001001,18,0.10103807040372297,-0.5043459430241235
train_001001,19,0.0,-0.9636996895626987
train_001001,20,0.0,-0.954771626342041
train_001001,21,0.0,-0.7401749729016374
train_001001,22,0.0,-0.6245141434487751
train_001001,23,0.0,-0.9688379029540952
train_001001,24,0.0,-0.9000372627182538
train_001002,1,0.0,0.8043328840084563
train_001002,2,0.0,0.8080512266785892
train_001002,3,0.0,0.9028635007828436
train_001002,4,0.0,0.9666843552329786
train_001002,5,0.0,0.9100172707518451
train_001002,6,0.0,0.7606284294989529
train_001002,7,0.0476251363148596,0.606533568800902
train_001002,8,0.18212305104600607,0.7584798278388142
train_001002,9,0.3540434639042,0.08043022545994967
train_001002,10,0.5524762002298327,-0.05469750054682782
train_001002,11,0.7137570834100024,0.3777565910008175
train_001002,12,0.8433651665428948,0.5545616630154588
train_001002,13,0.8630848439346214,0.7781526420006903
train_001002,14,0.823684100073011,0.8977704105882256
train_001002,15,0.6819893315058677,0.453710726897048
train_001002,16,0.5206546148561412,0.10180846073294793
train_001002,17,0.30428875276204925,-0.7664306375832464
train_001002,18,0.10744809663922218,-0.9400396895173582
train_001002,19,0.0,-0.7432348092604416
train_001002,20,0.0,-0.12536899180228328
train_001002,21,0.0,0.0031289887065781025
train_001002,22,0.0,0.07823617359808582
train_001002,23,0.0,-0.1626254175287241
train_001002,24,0.0,-0.18054398708107622
train_001003,1,0.0,0.04305765218540844
train_001003,2,0.0,0.004241476871799679
train_001003,3,0.0,0.29692855632262816
train_001003,4,0.0,0.5080573147328912
train_001003,5,0.0,0.7525646128795097
train_001003,6,0.0,0.5839882787882863
train_001003,7,0.03669423325959997,-0.23532045725361045
train_001003,8,0.14804439731328556,0.12085668102522273
train_001003,9,0.29709696972620797,0.45447722642693317
train_001003,10,0.4889204207918235,-0.34266037712129166
train_001003,11,0.6334581768230866,-0.34536028779600914
train_001003,12,0.7755128591843812,-0.2839724791006629
train_001003,13,0.8108018217816679,-0.0006193949457103286
train_001003,14,0.7079968680798099,0.1702435797156301
train_001003,15,0.6037815571633791,0.2603857819463553
train_001003,16,0.43013809250760315,-0.281769556791961
train_001003,17,0.24660973888866378,0.3787257530985152
train_001003,18,0.08790075551293598,-0.2682853623757729
train_001003,19,0.0,-0.6774099107187572
train_001003,20,0.0,-0.36786180895187437
train_001003,21,0.0,0.43833059358261517
train_001003,22,0.0,0.755930072631001
train_001003,23,0.0,0.8209510986283196
train_001003,24,0.0,-0.18480806338848532
train_001004,1,0.0,0.5051682472294723
train_001004,2,0.0,0.5728496979571375
train_001004,3,0.0,-0.07833310808439879
train_001004,4,0.0,0.21197968734112066
train_001004,5,0.0,0.335796085917204
train_001004,6,0.0,0.2625626733518007
train_001004,7,0.035620947741717084,0.6069640608618063
train_001004,8,0.15876170715200918,0.9375644259706505
train_001004,9,0.2885464230923585,0.9205916339592886
train_001004,10,0.4326554699104651,0.8898197552756737
train_001004,11,0.48943193472609003,0.9227366816604607
train_001004,12,0.5928701481967914,0.6025282823528009
train_001004,13,0.6068003351224267,0.6769391807821553
train_001004,14,0.6944844259176666,0.6018724561571502
train_001004,15,0.6319217008176814,0.2232767563332853
train_001004,16,0.47875773852826164,0.33268279937772766
train_001004,17,0.2786946114627192,0.6327469677584496
train_001004,18,0.09885277796416052,-0.48010028036756447
train_001004,19,0.0,-0.6652100628168867
train_001004,20,0.0,-0.6285447137580177
train_001004,21,0.0,-0.6560231047901797
train_001004,22,0.0,-0.360134641669184
train_001004,23,0.0,0.09611730130400913
train_001004,24,0.0,0.1845124357448793
train_001005,1,0.0,-0.4785997101274765
train_001005,2,0.0,-0.8904353926955098
train_001005,3,0.0,-0.5811920237802488
train_001005,4,0.0,-0.43159027958285895
train_001005,5,0.0,-0.013255605644617993
train_001005,6,0.0,-0.3030043230462589
train_001005,7,0.04462966488190356,-0.3195818162418903
train_001005,8,0.17188413149721785,-0.6755703474237607
train_001005,9,0.3529683624793434,-0.21203528952121434
train_001005,10,0.5845880495565207,0.06816916433638162
train_001005,11,0.7472033568773109,-0.25476064568385154
train_001005,12,0.8678323011036081,-0.8527411085887262
train_001005,13,0.8935372368384524,-0.8630451493392188
train_001005,14,0.8787876747265676,-0.8641891294596782
train_001005,15,0.7368010502405077,-0.8613235477087977
train_001005,16,0.5457391077658384,-0.5329081957205788
train_001005,17,0.31513281871237764,0.4718559001426077
train_001005,18,0.10880121497993711,0.9656206784110131
train_001005,19,0.0,0.957912592705838
train_001005,20,0.0,0.9564986212544205
train_001005,21,0.0,0.9925351540873764
train_001005,22,0.0,0.9839267046055973
train_001005,23,0.0,0.9520049334377726
train_001005,24,0.0,0.9402546965549201
train_001006,1,0.0,-0.7549582708495378
train_001006,2,0.0,-0.5145819472194295
train_001006,3,0.0,-0.7142246948914336
train_001006,4,0.0,-0.7050720823238202
train_001006,5,0.0,-0.6552671230240077
train_001006,6,0.0,-0.33276532815056564
train_001006,7,0.04516921728414288,0.04872101534531207
train_001006,8,0.17740383889871977,0.0693752968828193
train_001006,9,0.3697682632799886,0.6051687793733205
train_001006,10,0.6054932442885409,0.3778699201269577
train_001006,11,0.8006860884253909,0.2054324391385845
train_001006,12,0.8772215924470833,-0.3458407491975148
train_001006,13,0.9237178677740039,0.14798217344566972
train_001006,14,0.9020242675029189,0.37021713805748396
train_001006,15,0.7633616848294266,0.9003026999451583
train_001006,16,0.5729270736199555,0.9724620365258511
train_001006,17,0.3240914598360219,0.9126340526217904
train_001006,18,0.11314589776544293,0.8524236363191436
train_001006,19,0.0,0.9488612338573605
train_001006,20,0.0,0.9360438906554949
train_001006,21,0.0,0.7579855067455064
train_001006,22,0.0,0.7777792825664811
train_001006,23,0.0,0.34821477962666086
train_001006,24,0.0,0.6399156867707279
train_001007,1,0.0,-0.5893371776920355
train_001007,2,0.0,-0.29991332430450224
train_001007,3,0.0,-0.06510735274943512
train_001007,4,0.0,-0.5348169413628125
train_001007,5,0.0,0.5693593945011794
train_001007,6,0.0,0.9180141037684878
train_001007,7,0.04484317300661526,0.773695966770346
train_001007,8,0.1805841338853892,0.7579914393466349
train_001007,9,0.34893700344478734,0.5606326810880577
train_001007,10,0.5948654911764495,0.0016149257060472874
train_001007,11,0.800483471788815,0.042069625743504716
train_001007,12,0.8918317912152575,-0.19432884075359497
train_001007,13,0.9069803659965918,-0.41716480985914367
train_001007,14,0.832327696174322,-0.054686378634463184
train_001007,15,0.7431606684602596,0.2324494588353361
train_001007,16,0.5630007791841127,0.5621489906570836
